Time [s],SP_AV1 [bar],SP_AV2 [mm],SP_AV3 [bar],Kp1 [N/A],Ki1 [N/A],Kd1 [N/A],Kp2 [N/A],Ki2 [N/A],Kd2 [N/A],Kp3 [N/A],Ki3 [N/A],Kd3 [N/A],S1fake [bar],S5fake [bar],S6fake [mm],AV1fake [%],AV2fake [%],AV3fake [%],S1real [bar],S2real [m3/h],S5real [bar],S6real [mm],S7real [m3/h],AV1real [%],AV2real [%],AV3real [%],QwIN [m3/h],QwOUT [m3/h],VwOUT [m3],Plant NORMALSTARTUP [1/0],Attack [1/0],Plant SHUTDOWN [1/0],Plant OFF [1/0],Plant RESTART [1/0]
3836,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.506084102,9.97943206,1.295908755,293.3510909,21.47218084,89.31875,24.74509804,65.3877551,9.97943206,9.97943206,1.062833728,1,0,0,0,0
3837,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.506083212,9.979410423,1.295908755,293.3538716,21.47014563,89.325,24.85294118,65.40816327,9.979410423,9.929622181,1.063109551,1,0,0,0,0
3838,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.506082451,9.979390038,1.295908755,293.3550661,21.46822816,89.325,24.95098039,65.40816327,9.979390038,9.958002598,1.063386162,1,0,0,0,0
3839,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.5060818,9.979370831,1.295908755,293.3550661,21.4664216,89.33125,25.05882353,65.42857143,9.979370831,9.979370831,1.063663367,1,0,0,0,0
3840,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.506081243,9.979352735,1.295908755,293.3576332,21.46471955,89.33125,25.16666667,65.42857143,9.979352735,9.933388986,1.063939295,1,0,0,0,0
3841,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.506080767,9.979335687,1.295908755,293.3614928,21.46311596,89.33125,25.26470588,65.44897959,9.979335687,9.910229815,1.064214579,1,0,0,0,0
3842,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.506080359,9.979319625,1.295908755,293.3636714,21.46160515,89.3375,25.37254902,65.44897959,9.979319625,9.940311942,1.064490699,1,0,0,0,0
3843,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.506080011,9.979304492,1.295908755,293.3636714,21.46018174,89.3375,25.47058824,65.46938776,9.979304492,9.979304492,1.064767901,1,0,0,0,0
3844,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.506079712,9.979290234,1.295908755,293.3636714,21.45884067,89.34375,25.57843137,65.46938776,9.979290234,9.979290234,1.065045104,1,0,0,0,0
3845,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.506079457,9.979276801,1.295908755,293.3636714,21.45757718,89.34375,25.67647059,65.48979592,9.979276801,9.979276801,1.065322306,1,0,0,0,0
3846,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.506079239,9.979264145,1.295908755,293.3636714,21.45638678,89.34375,25.78431373,65.48979592,9.979264145,9.979264145,1.065599508,1,0,0,0,0
3847,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.506079052,9.979252222,1.295908755,293.3636714,21.45526525,89.35,25.89215686,65.51020408,9.979252222,9.979252222,1.065876709,1,0,0,0,0
3848,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.506078892,9.979240988,1.295908755,293.3636714,21.4542086,89.35,25.99019608,65.51020408,9.979240988,9.979240988,1.06615391,1,0,0,0,0
3849,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.506078756,9.979230404,1.295908755,293.4024781,21.45321308,89.35625,26.06862745,65.53061224,9.979230404,9.284399114,1.06641181,1,0,0,0,0
3850,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.506078639,9.979220432,1.295908755,293.4024781,21.45227515,89.35625,26.17647059,65.53061224,9.979220432,9.979220432,1.066689011,1,0,0,0,0
3851,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.506078539,9.979211037,1.295908755,293.4024781,21.45139148,89.35625,26.28431373,65.55102041,9.979211037,9.979211037,1.066966211,1,0,0,0,0
3852,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.506078453,9.979202186,1.295918159,293.3982008,21.45055893,89.3625,26.38235294,65.55102041,9.979202186,10.05578695,1.067245539,1,0,0,0,0
3853,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.50607838,9.979193847,1.295918159,293.4453826,21.44977454,89.3625,26.46078431,65.57142857,9.979193847,9.134406969,1.067499272,1,0,0,0,0
3854,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.506078317,9.97918599,1.295923254,293.4956731,21.44903553,89.36875,26.54901961,65.57142857,9.97918599,9.078738053,1.067751459,1,0,0,0,0
3855,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.509506307,9.979178588,1.295943603,293.5827072,21.44833927,89.36875,26.60784314,65.59183673,9.979178588,8.420839024,1.067985372,1,0,0,0,0
3856,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.408591987,9.981288701,1.295943603,293.5827072,21.50801662,89.54375,26.7254902,65.59183673,9.981288701,9.981288701,1.06826263,1,0,0,0,0
3857,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.427462897,9.931635872,1.295943603,293.5827072,21.23578748,84.2625,26.82352941,65.6122449,9.931635872,9.931635872,1.068538508,1,0,0,0,0
3858,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.332390522,10.0002494,1.295919269,293.5876005,22.63515891,91.08125,26.92156863,65.6122449,10.0002494,9.912635201,1.068813859,1,0,0,0,0
3859,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.319662455,9.77902689,1.295940984,293.6078657,19.3615563,79.98125,27,65.63265306,9.77902689,9.41617988,1.06907542,1,0,0,0,0
3860,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.288021812,9.989913024,1.295958663,293.5929907,22.54030976,91.55625,27.10784314,65.63265306,9.989913024,10.25624887,1.069360316,1,0,0,0,0
3861,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.283080097,9.747456113,1.295940984,293.6002029,19.19563818,79.675,27.20588235,65.65306122,9.747456113,9.618322169,1.069627491,1,0,0,0,0
3862,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.259016297,9.972821294,1.295758153,293.5986116,22.44974177,92.01875,27.30392157,65.65306122,9.972821294,10.00131341,1.069905306,1,0,0,0,0
3863,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.246787259,9.715348252,1.295888298,293.6005123,19.01256749,79.40625,27.40196078,65.67346939,9.715348252,9.681316349,1.070174231,1,0,0,0,0
3864,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.234641394,9.932202007,1.295665336,293.6105153,22.04830225,91.75625,27.50980392,65.67346939,9.932202007,9.753098981,1.07044515,1,0,0,0,0
3865,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.225744657,9.693393913,1.295852234,293.6116534,18.85659324,79.1375,27.60784314,65.69387755,9.693393913,9.673016311,1.070713845,1,0,0,0,0
3866,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.21618875,9.908311341,1.295698402,293.6201651,21.88214049,91.4875,27.70588235,65.69387755,9.908311341,9.755909939,1.070984843,1,0,0,0,0
3867,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.209050826,9.670783266,1.295852234,293.6116534,18.69039087,78.875,27.80392157,65.71428571,9.670783266,9.823184668,1.071257709,1,0,0,0,0
3868,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.20276142,9.884780874,1.295698402,293.6201651,21.70333239,91.21875,27.90196078,65.71428571,9.884780874,9.732379472,1.071528053,1,0,0,0,0
3869,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.197448092,9.648682365,1.295784403,293.6181783,18.51229321,78.60625,28,65.73469388,9.648682365,9.684255882,1.07179706,1,0,0,0,0
3870,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.192731997,9.865766371,1.295631367,293.6201651,21.56245837,90.95,28.09803922,65.73469388,9.865766371,9.830192854,1.072070121,1,0,0,0,0
3871,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.188822538,9.630157835,1.29570608,293.6205681,18.37393589,78.3375,28.20588235,65.75510204,9.630157835,9.622942148,1.072337425,1,0,0,0,0
3872,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.191732452,9.848136197,1.295631367,293.6225549,21.42873512,90.68125,28.30392157,65.75510204,9.848136197,9.81256268,1.072609996,1,0,0,0,0
3873,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.189894291,9.613357739,1.29570608,293.6226426,18.61262583,78.38125,28.40196078,65.7755102,9.613357739,9.611787477,1.07287699,1,0,0,0,0
3874,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.192990441,9.832457829,1.295631367,293.622897,21.37000807,90.43125,28.5,65.7755102,9.832457829,9.827902815,1.073149988,1,0,0,0,0
3875,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.193033515,9.599711624,1.295721582,293.6226426,18.70212721,78.35,28.59803922,65.79591837,9.599711624,9.604266638,1.073416773,1,0,0,0,0
3876,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.201329579,9.818744615,1.295691517,293.622897,21.36957202,90.1875,28.69607843,65.79591837,9.818744615,9.814189601,1.073689389,1,0,0,0,0
3877,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.2029291,9.586800297,1.295951779,293.6226426,18.75384471,78.49375,28.79411765,65.81632653,9.586800297,9.591355311,1.073955816,1,0,0,0,0
3878,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.207838204,9.806619762,1.295758552,293.6243202,21.42302964,89.9625,28.90196078,65.81632653,9.806619762,9.77658245,1.074227387,1,0,0,0,0
3879,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.210312831,9.57545465,1.295951779,293.6240658,18.92993027,78.4125,29,65.83673469,9.57545465,9.580009664,1.074493499,1,0,0,0,0
3880,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.213192717,9.795996236,1.295758552,293.6243202,21.48475064,89.74375,29.09803922,65.83673469,9.795996236,9.791441222,1.074765483,1,0,0,0,0
3881,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.215169906,9.565334889,1.295951779,293.6240658,18.98702121,78.19375,29.19607843,65.83673469,9.565334889,9.569889903,1.075031313,1,0,0,0,0
3882,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.278212553,9.786475384,1.295758552,293.6243202,21.55142941,89.53125,29.29411765,65.85714286,9.786475384,9.78192037,1.075303034,1,0,0,0,0
3883,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.2585684,9.703607807,1.295951779,293.6240658,20.41419353,81.05,29.39215686,65.85714286,9.703607807,9.708162821,1.075572705,1,0,0,0,0
3884,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.371524653,9.762980393,1.295755056,293.6240658,21.68122085,87.875,29.5,65.87755102,9.762980393,9.762980393,1.075843899,1,0,0,0,0
3885,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.397913309,9.767692544,1.29601857,293.6240658,20.98626927,86.2,29.59803922,65.87755102,9.767692544,9.767692544,1.076115223,1,0,0,0,0
3886,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.428370543,9.789517402,1.296329266,293.6384721,22.05668905,87.98125,29.66666667,65.87755102,9.789517402,9.531573593,1.076379989,1,0,0,0,0
3887,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.453396875,9.800339014,1.296714708,293.8209749,21.41480035,86.30625,29.66666667,65.87755102,9.800339014,6.532638955,1.076561452,1,0,0,0,0
3888,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.485868287,9.829191759,1.297083258,293.8765695,22.54552884,88.08125,29.7745098,65.87755102,9.829191759,8.833774277,1.076806834,1,0,0,0,0
3889,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.504925559,9.823580278,1.297071888,293.8785218,21.74725139,86.4125,29.88235294,65.87755102,9.823580278,9.788624481,1.07707874,1,0,0,0,0
3890,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.522760934,9.860222398,1.297071888,293.8765695,22.91175648,88.1875,29.98039216,65.87755102,9.860222398,9.895178195,1.077353606,1,0,0,0,0
3891,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526742024,9.849101902,1.297116537,293.8861846,22.07917102,86.51875,30.06862745,65.89795918,9.849101902,9.676944199,1.07762241,1,0,0,0,0
3892,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.538966215,9.879846311,1.297116537,293.8876536,23.07008468,87.7,30.16666667,65.89795918,9.879846311,9.853543967,1.07789612,1,0,0,0,0
3893,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.54781587,9.872283868,1.297116537,293.8955363,22.35879874,86.59375,30.26470588,65.89795918,9.872283868,9.731144668,1.07816643,1,0,0,0,0
3894,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.554964255,9.900279545,1.297132409,293.8859212,23.31484372,87.78125,30.35294118,65.91836735,9.900279545,10.07243725,1.078446219,1,0,0,0,0
3895,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.559318341,9.892249097,1.297286946,293.890556,22.58894244,86.66875,30.45098039,65.91836735,9.892249097,9.809263322,1.078718699,1,0,0,0,0
3896,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.564747727,9.91840054,1.29770611,293.8908413,23.3576401,87.8125,30.54901961,65.89795918,9.91840054,9.913292263,1.078994068,1,0,0,0,0
3897,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.554942249,9.909136653,1.297771507,293.890556,22.58355161,86.74375,30.64705882,65.91836735,9.909136653,9.91424493,1.079269464,1,0,0,0,0
3898,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.556129979,9.930021612,1.298404796,293.8828932,23.4557961,87.16875,30.73529412,65.89795918,9.930021612,10.06722352,1.079549109,1,0,0,0,0
3899,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.556324266,9.923641334,1.298885077,293.890556,22.69279566,86.7875,30.83333333,65.87755102,9.923641334,9.786439428,1.079820955,1,0,0,0,0
3900,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.555825253,9.943538201,1.299456238,293.890556,23.54262099,87.2125,30.93137255,65.85714286,9.943538201,9.943538201,1.080097164,1,0,0,0,0
3901,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.549597949,9.936083149,1.299843798,293.890556,22.74806741,86.83125,31.02941176,65.85714286,9.936083149,9.936083149,1.080373166,1,0,0,0,0
3902,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.548707232,9.941375739,1.300343211,293.890556,22.6898053,87.01875,31.11764706,65.83673469,9.941375739,9.941375739,1.080649316,1,0,0,0,0
3903,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.547470108,9.944403432,1.300806105,293.890556,22.52818091,86.85625,31.21568627,65.81632653,9.944403432,9.944403432,1.080925549,1,0,0,0,0
3904,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.545994415,9.94914589,1.301297618,293.8828932,22.41691171,87.05,31.31372549,65.79591837,9.94914589,10.0863478,1.081205725,1,0,0,0,0
3905,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.540843687,9.951051161,1.301602371,293.8815633,22.35843105,86.8875,31.41176471,65.79591837,9.951051161,9.974862929,1.081482805,1,0,0,0,0
3906,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.539384643,9.952303321,1.302107995,293.8815633,22.16106606,86.9,31.5,65.7755102,9.952303321,9.952303321,1.081759258,1,0,0,0,0
3907,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.537830878,9.955006683,1.302427155,293.8841815,22.06323251,86.9125,31.59803922,65.75510204,9.955006683,9.908127992,1.082034484,1,0,0,0,0
3908,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.53622434,9.957278508,1.302427155,293.8933415,21.95880371,86.91875,31.69607843,65.75510204,9.957278508,9.793269339,1.082306519,1,0,0,0,0
3909,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.534595994,9.959424354,1.302427155,293.8933415,21.86390751,86.93125,31.78431373,65.75510204,9.959424354,9.959424354,1.082583169,1,0,0,0,0
3910,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.533554712,9.961137431,1.302427155,293.8933415,21.77174014,86.94375,31.88235294,65.75510204,9.961137431,9.961137431,1.082859868,1,0,0,0,0
3911,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.532583057,9.962818476,1.302427155,293.8933415,21.67395832,86.95,31.98039216,65.75510204,9.962818476,9.962818476,1.083136613,1,0,0,0,0
3912,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.53170842,9.964571001,1.302427155,293.8933415,21.5927737,86.9625,32.07843137,65.73469388,9.964571001,9.964571001,1.083413406,1,0,0,0,0
3913,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.530955767,9.966165054,1.302427155,293.8936106,21.51436389,86.975,32.16666667,65.73469388,9.966165054,9.961346837,1.08369011,1,0,0,0,0
3914,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.530349062,9.967646146,1.302449784,293.8936106,21.44029059,86.9875,32.26470588,65.73469388,9.967646146,9.967646146,1.083966989,1,0,0,0,0
3915,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.529814787,9.969016444,1.302449784,293.8936106,21.36968777,86.99375,32.3627451,65.73469388,9.969016444,9.969016444,1.084243907,1,0,0,0,0
3916,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.529353409,9.970329613,1.302449784,293.8967595,21.30267905,87.00625,32.46078431,65.71428571,9.970329613,9.913948775,1.084519294,1,0,0,0,0
3917,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.528960907,9.971581469,1.302449784,293.8967595,21.24079917,87.01875,32.54901961,65.71428571,9.971581469,9.971581469,1.084796282,1,0,0,0,0
3918,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.52862843,9.972749881,1.302449784,293.897093,21.18213675,87.03125,32.64705882,65.71428571,9.972749881,9.966778586,1.085073137,1,0,0,0,0
3919,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.528341658,9.973847352,1.302449784,293.897093,21.12676555,87.0375,32.74509804,65.71428571,9.973847352,9.973847352,1.085350189,1,0,0,0,0
3920,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.528096137,9.974880886,1.302449784,293.897093,21.07451138,87.05,32.83333333,65.71428571,9.974880886,9.974880886,1.085627269,1,0,0,0,0
3921,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.527886591,9.975858293,1.302449784,293.8988146,21.02531532,87.0625,32.93137255,65.69387755,9.975858293,9.945033164,1.08590352,1,0,0,0,0
3922,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.527707539,9.97677974,1.302449784,293.8988146,20.97908803,87.06875,33.02941176,65.69387755,9.97677974,9.97677974,1.086180652,1,0,0,0,0
3923,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.527554057,9.977646118,1.302435435,293.8988146,20.9354695,87.08125,33.12745098,65.69387755,9.977646118,9.977646118,1.086457809,1,0,0,0,0
3924,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.52742279,9.978462158,1.302435435,293.8988146,20.8943583,87.09375,33.21568627,65.69387755,9.978462158,9.978462158,1.086734989,1,0,0,0,0
3925,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.527310566,9.979231292,1.302435435,293.900366,20.85562375,87.10625,33.31372549,65.69387755,9.979231292,9.951453582,1.087011418,1,0,0,0,0
3926,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.527214561,9.97995636,1.302435435,293.900366,20.81914248,87.1125,33.41176471,65.67346939,9.97995636,9.97995636,1.087288639,1,0,0,0,0
3927,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.527132399,9.980639371,1.302435435,293.9025128,20.78478034,87.125,33.48039216,65.67346939,9.980639371,9.942201065,1.087564811,1,0,0,0,0
3928,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.527062122,9.981282643,1.302435435,293.9025128,20.75239573,87.1375,33.57843137,65.67346939,9.981282643,9.981282643,1.087842069,1,0,0,0,0
3929,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.527002011,9.98188873,1.302435435,293.9025128,20.72188343,87.14375,33.67647059,65.67346939,9.98188873,9.98188873,1.088119344,1,0,0,0,0
3930,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526950585,9.982459826,1.302435435,293.9025128,20.69313762,87.15625,33.7745098,65.67346939,9.982459826,9.982459826,1.088396634,1,0,0,0,0
3931,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526906589,9.982997914,1.302435435,293.9025128,20.6660566,87.16875,33.8627451,65.65306122,9.982997914,9.982997914,1.08867394,1,0,0,0,0
3932,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526868954,9.98350484,1.302435435,293.9025128,20.64054229,87.18125,33.96078431,65.65306122,9.98350484,9.98350484,1.088951259,1,0,0,0,0
3933,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526836759,9.983982418,1.302435435,293.9026904,20.61650261,87.1875,34.05882353,65.65306122,9.983982418,9.980802502,1.089228504,1,0,0,0,0
3934,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526809217,9.984432381,1.302435435,293.9026904,20.59385376,87.2,34.14705882,65.65306122,9.984432381,9.984432381,1.089505849,1,0,0,0,0
3935,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526785656,9.984856323,1.302435435,293.9047094,20.57251548,87.2125,34.24509804,65.63265306,9.984856323,9.948706267,1.089782202,1,0,0,0,0
3936,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526765501,9.985255739,1.302435435,293.9047094,20.55241179,87.21875,34.34313725,65.63265306,9.985255739,9.985255739,1.09005957,1,0,0,0,0
3937,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526748258,9.985632043,1.302435435,293.9047094,20.53347099,87.23125,34.43137255,65.63265306,9.985632043,9.985632043,1.090336949,1,0,0,0,0
3938,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,5.526733508,9.985986577,1.302435435,293.9047094,20.51562577,87.24375,34.52941176,65.63265306,9.985986577,9.985986577,1.090614338,1,0,0,0,0
