Time [s],SP_AV1 [bar],SP_AV2 [mm],SP_AV3 [bar],Kp1 [N/A],Ki1 [N/A],Kd1 [N/A],Kp2 [N/A],Ki2 [N/A],Kd2 [N/A],Kp3 [N/A],Ki3 [N/A],Kd3 [N/A],S1fake [bar],S5fake [bar],S6fake [mm],AV1fake [%],AV2fake [%],AV3fake [%],S1real [bar],S2real [m3/h],S5real [bar],S6real [mm],S7real [m3/h],AV1real [%],AV2real [%],AV3real [%],QwIN [m3/h],QwOUT [m3/h],VwOUT [m3],Plant NORMALSTARTUP [1/0],Attack [1/0],Plant SHUTDOWN [1/0],Plant OFF [1/0],Plant RESTART [1/0]
10911,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.007287197,0.091072141,1.013241817,211.6197389,0.043521798,0,0,0,0.091072141,0,3.115783343,0,0,0,1,0
10912,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.015521842,0.11299609,1.015422904,211.6262302,0.04354041,0,0,0,0.11299609,0,3.115783343,0,0,0,1,0
10913,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.020411722,0.180553964,1.015248364,211.5774112,0.040779991,0,0,0,0.180553964,1.054654795,3.115812639,0,0,0,1,0
10914,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.000623676,0.091072141,1.01951988,211.5757792,0.041055861,0,0,0,0.091072141,0.120292989,3.115815981,0,0,0,1,0
10915,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.989948844,0.092804325,1.011878856,211.5210802,0.042487558,0,0,0,0.092804325,1.072186151,3.115845764,0,0,0,1,0
10916,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.020840907,0.180553964,1.014570492,211.504238,0.043302716,0,0,0,0.180553964,0.482112395,3.115859156,0,0,0,1,0
10917,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.014235649,0.11299609,1.011713308,211.4726905,0.038588493,0,0,0,0.11299609,0.677851904,3.115877985,0,0,0,1,0
10918,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.018875498,0.180553964,1.01561432,211.3892748,0.042078317,0,0,0,0.180553964,1.674106325,3.115924488,0,0,0,1,0
10919,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.004313376,0.091072141,1.019651719,211.3485005,0.03708006,0,0,0,0.091072141,0.821133173,3.115947297,0,0,0,1,0
10920,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.016870392,0.11299609,1.019199019,211.3100326,0.041793625,0,0,0,0.11299609,0.801761189,3.115969568,0,0,0,1,0
10921,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.993225263,0.092804325,1.019551693,211.2807608,0.043343964,0,0,0,0.092804325,0.616913887,3.115986705,0,0,0,1,0
10922,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.010974552,0.11299609,1.014107684,211.2105253,0.04275951,0,0,0,0.11299609,1.370557878,3.116024776,0,0,0,1,0
10923,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.007718843,0.091072141,1.016322927,211.1348673,0.039039792,0,0,0,0.091072141,1.445723418,3.116064935,0,0,0,1,0
10924,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.02263919,0.180553964,1.018339676,211.1682974,0.040401304,0,0,0,0.180553964,0,3.116064935,0,0,0,1,0
10925,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.9814855,0.092804325,1.014450425,211.1419845,0.044066329,0,0,0,0.092804325,0.563934986,3.1160806,0,0,0,1,0
10926,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.991621968,0.092804325,1.012513953,211.0748454,0.043953708,0,0,0,0.092804325,1.294925284,3.11611657,0,0,0,1,0
10927,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.970532671,0.092804325,1.018175624,210.9907492,0.040245079,0,0,0,0.092804325,1.598540992,3.116160974,0,0,0,1,0
10928,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.969011776,0.092804325,1.014296883,211.0054263,0.037763954,0,0,0,0.092804325,0,3.116160974,0,0,0,1,0
10929,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.976174256,0.092804325,1.012003476,210.9684813,0.041467188,0,0,0,0.092804325,0.754302004,3.116181927,0,0,0,1,0
10930,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.995017031,0.091072141,1.015073492,210.9643982,0.041709282,0,0,0,0.091072141,0.164179765,3.116186487,0,0,0,1,0
10931,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.994719139,0.091072141,1.01708711,210.9136637,0.043187718,0,0,0,0.091072141,0.999469868,3.11621425,0,0,0,1,0
10932,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.978995387,0.092804325,1.0174568,210.9167879,0.044059944,0,0,0,0.092804325,0.036865739,3.116215274,0,0,0,1,0
10933,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.002822376,0.091072141,1.018984921,210.8697569,0.043432707,0,0,0,0.091072141,0.933158955,3.116241195,0,0,0,1,0
10934,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.968791894,0.092804325,1.014223882,210.8353867,0.043053454,0,0,0,0.092804325,0.708200388,3.116260868,0,0,0,1,0
10935,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.004031399,0.091072141,1.011292316,210.7752034,0.040444952,0,0,0,0.091072141,1.168649981,3.11629333,0,0,0,1,0
10936,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.966487929,0.092804325,1.015268673,210.7629255,0.042667142,0,0,0,0.092804325,0.312639279,3.116302015,0,0,0,1,0
10937,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.969432203,0.092804325,1.012521117,210.7281701,0.037496212,0,0,0,0.092804325,0.715097367,3.116321878,0,0,0,1,0
10938,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.02133706,0.180553964,1.014122437,210.7091322,0.043652507,0,0,0,0.180553964,0.521426252,3.116336362,0,0,0,1,0
10939,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.022688956,0.180553964,1.016701094,210.7220085,0.037382323,0,0,0,0.180553964,0,3.116336362,0,0,0,1,0
10940,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.964122558,0.092804325,1.017498849,210.6846118,0.038013876,0,0,0,0.092804325,0.762389662,3.11635754,0,0,0,1,0
10941,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.019487486,0.180553964,1.014075531,210.6917741,0.041746332,0,0,0,0.180553964,0.052313476,3.116358993,0,0,0,1,0
10942,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.974259275,0.092804325,1.014720112,210.626834,0.043873739,0,0,0,0.092804325,1.255552341,3.11639387,0,0,0,1,0
10943,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.965798403,0.092804325,1.019061116,210.6109276,0.043346563,0,0,0,0.092804325,0.377607321,3.116404359,0,0,0,1,0
10944,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.00019574,0.091072141,1.018252158,210.5385945,0.03938034,0,0,0,0.091072141,1.386191313,3.116442864,0,0,0,1,0
10945,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.019679204,0.180553964,1.016838121,210.5207219,0.040329277,0,0,0,0.180553964,0.500561636,3.116456768,0,0,0,1,0
10946,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.981707125,0.092804325,1.016488053,210.4840673,0.040091813,0,0,0,0.092804325,0.749102412,3.116477577,0,0,0,1,0
10947,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.01771247,0.11299609,1.019873857,210.4249703,0.039426442,0,0,0,0.11299609,1.171123803,3.116510108,0,0,0,1,0
10948,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.969550109,0.092804325,1.014768475,210.4732354,0.037845212,0,0,0,0.092804325,0,3.116510108,0,0,0,1,0
10949,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.966641849,0.092804325,1.012583913,210.4807388,0.040592449,0,0,0,0.092804325,0,3.116510108,0,0,0,1,0
10950,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.983487637,0.092804325,1.012213915,210.4429781,0.041724251,0,0,0,0.092804325,0.768907057,3.116531467,0,0,0,1,0
10951,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.000093847,0.091072141,1.012560253,210.4778822,0.041093138,0,0,0,0.091072141,0,3.116531467,0,0,0,1,0
10952,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.967442904,0.092804325,1.016964816,210.4447152,0.040492586,0,0,0,0.092804325,0.686657175,3.11655054,0,0,0,1,0
10953,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.008514654,0.11299609,1.016617877,210.4585585,0.042058351,0,0,0,0.11299609,0,3.11655054,0,0,0,1,0
10954,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.019567474,0.180553964,1.012154003,210.386855,0.042457966,0,0,0,0.180553964,1.464400191,3.116591218,0,0,0,1,0
10955,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.005272846,0.091072141,1.018411703,210.3850409,0.038958017,0,0,0,0.091072141,0.123553477,3.11659465,0,0,0,1,0
10956,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.971115488,0.092804325,1.019094439,210.3472049,0.039027089,0,0,0,0.092804325,0.770255298,3.116616046,0,0,0,1,0
10957,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.005733362,0.091072141,1.014874752,210.2818328,0.042071534,0,0,0,0.091072141,1.261555087,3.116651089,0,0,0,1,0
10958,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.988590737,0.092804325,1.01311769,210.2032984,0.041858456,0,0,0,0.092804325,1.498957346,3.116692727,0,0,0,1,0
10959,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.981343081,0.092804325,1.016993707,210.1039404,0.037760028,0,0,0,0.092804325,1.871802469,3.116744722,0,0,0,1,0
10960,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.979510079,0.092804325,1.014712044,210.0318372,0.042252092,0,0,0,0.092804325,1.383807153,3.116783161,0,0,0,1,0
10961,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.011786688,0.11299609,1.014714738,210.0642697,0.041317862,0,0,0,0.11299609,0,3.116783161,0,0,0,1,0
10962,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.98723798,0.092804325,1.01468751,210.0356627,0.041828628,0,0,0,0.092804325,0.605010689,3.116799967,0,0,0,1,0
10963,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.001639488,0.091072141,1.01847188,209.9840138,0.040255905,0,0,0,0.091072141,1.015842137,3.116828184,0,0,0,1,0
10964,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.985694831,0.092804325,1.012672949,209.8902351,0.03699565,0,0,0,0.092804325,1.771905487,3.116877404,0,0,0,1,0
10965,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.002123296,0.091072141,1.011989559,209.832139,0.037790759,0,0,0,0.091072141,1.131278809,3.116908828,0,0,0,1,0
10966,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.010314711,0.11299609,1.015787201,209.8070764,0.043046097,0,0,0,0.11299609,0.561740216,3.116924432,0,0,0,1,0
10967,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.975803417,0.092804325,1.013234957,209.818626,0.042577965,0,0,0,0.092804325,0,3.116924432,0,0,0,1,0
10968,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.964710268,0.092804325,1.017529451,209.7819746,0.040316522,0,0,0,0.092804325,0.749045117,3.116945239,0,0,0,1,0
10969,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.963362311,0.092804325,1.01224185,209.8099905,0.041122078,0,0,0,0.092804325,0,3.116945239,0,0,0,1,0
10970,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.008372272,0.091072141,1.015717542,209.7882002,0.037209796,0,0,0,0.091072141,0.481225961,3.116958606,0,0,0,1,0
10971,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.001764957,0.091072141,1.015128714,209.7452648,0.041986874,0,0,0,0.091072141,0.85982752,3.116982491,0,0,0,1,0
10972,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.99616658,0.091072141,1.016739951,209.6965314,0.03922517,0,0,0,0.091072141,0.96364031,3.117009258,0,0,0,1,0
10973,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.985950897,0.092804325,1.012186188,209.6812483,0.038071398,0,0,0,0.092804325,0.366447177,3.117019437,0,0,0,1,0
10974,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.01794085,0.11299609,1.015345583,209.6516772,0.037140238,0,0,0,0.11299609,0.642464598,3.117037284,0,0,0,1,0
10975,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.0202368,0.180553964,1.014776815,209.6159087,0.038867843,0,0,0,0.180553964,0.820986492,3.117060089,0,0,0,1,0
10976,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.979992433,0.092804325,1.013305131,209.6025842,0.037887496,0,0,0,0.092804325,0.331378579,3.117069294,0,0,0,1,0
10977,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.970854627,0.092804325,1.017933705,209.6206244,0.043801034,0,0,0,0.092804325,0,3.117069294,0,0,0,1,0
10978,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.968569549,0.092804325,1.013113763,209.6268094,0.043594084,0,0,0,0.092804325,0,3.117069294,0,0,0,1,0
10979,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.977902011,0.092804325,1.01531031,209.6467215,0.041609347,0,0,0,0.092804325,0,3.117069294,0,0,0,1,0
10980,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.994774267,0.091072141,1.019726565,209.6605474,0.041466983,0,0,0,0.091072141,0,3.117069294,0,0,0,1,0
10981,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.007184101,0.091072141,1.014029719,209.5689695,0.040468316,0,0,0,0.091072141,1.730768131,3.117117371,0,0,0,1,0
10982,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.975891717,0.092804325,1.015815266,209.51302,0.038117519,0,0,0,0.092804325,1.094576267,3.117147776,0,0,0,1,0
10983,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.006942912,0.091072141,1.0122074,209.5356851,0.042414669,0,0,0,0.091072141,0,3.117147776,0,0,0,1,0
10984,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.963778704,0.092804325,1.018841534,209.496771,0.044015828,0,0,0,0.092804325,0.789558604,3.117169708,0,0,0,1,0
10985,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.018662023,0.180553964,1.011284584,209.4838767,0.039633408,0,0,0,0.180553964,0.411425517,3.117181136,0,0,0,1,0
10986,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.020139753,0.180553964,1.013671705,209.4218855,0.04332387,0,0,0,0.180553964,1.290502129,3.117216984,0,0,0,1,0
10987,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.96594944,0.092804325,1.019630789,209.4010129,0.037609826,0,0,0,0.092804325,0.46652679,3.117229943,0,0,0,1,0
10988,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.971798769,0.092804325,1.017460566,209.3688508,0.037646285,0,0,0,0.092804325,0.668664509,3.117248517,0,0,0,1,0
10989,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.967549301,0.092804325,1.014454267,209.4333582,0.041395039,0,0,0,0.092804325,0,3.117248517,0,0,0,1,0
10990,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.969924469,0.092804325,1.01163328,209.3793604,0.039111923,0,0,0,0.092804325,1.059631213,3.117277951,0,0,0,1,0
10991,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.992594242,0.092804325,1.014048337,209.3818384,0.039448402,0,0,0,0.092804325,0.048435906,3.117279296,0,0,0,1,0
10992,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.972257589,0.092804325,1.018236521,209.4179559,0.041196029,0,0,0,0.092804325,0,3.117279296,0,0,0,1,0
10993,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.968758569,0.092804325,1.019591585,209.4379128,0.043430293,0,0,0,0.092804325,0,3.117279296,0,0,0,1,0
10994,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.010073169,0.11299609,1.016365482,209.46168,0.042010778,0,0,0,0.11299609,0,3.117279296,0,0,0,1,0
10995,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.021122604,0.180553964,1.01857913,209.4752815,0.043492337,0,0,0,0.180553964,0,3.117279296,0,0,0,1,0
10996,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.00820409,0.091072141,1.017763441,209.4050794,0.043777334,0,0,0,0.091072141,1.348035904,3.117316742,0,0,0,1,0
10997,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.976900372,0.092804325,1.015272235,209.3971395,0.042174685,0,0,0,0.092804325,0.234967687,3.117323269,0,0,0,1,0
10998,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.017010345,0.11299609,1.013811845,209.4227205,0.043099121,0,0,0,0.11299609,0,3.117323269,0,0,0,1,0
10999,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.003234839,0.091072141,1.01894171,209.4051856,0.039938003,0,0,0,0.091072141,0.405033317,3.11733452,0,0,0,1,0
11000,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.971664588,0.092804325,1.012958906,209.4345307,0.038520391,0,0,0,0.092804325,0,3.11733452,0,0,0,1,0
11001,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.999871959,0.091072141,1.016675189,209.4329964,0.043686397,0,0,0,0.091072141,0.118543677,3.117337812,0,0,0,1,0
11002,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.020826113,0.180553964,1.01512803,209.3894895,0.038861445,0,0,0,0.180553964,0.959542011,3.117364466,0,0,0,1,0
11003,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.997496818,0.091072141,1.01499963,209.4023074,0.037023362,0,0,0,0.091072141,0,3.117364466,0,0,0,1,0
11004,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.998219894,0.091072141,1.018888404,209.4067307,0.041593531,0,0,0,0.091072141,0.011873259,3.117364796,0,0,0,1,0
11005,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.966901415,0.092804325,1.013122972,209.4015106,0.039864768,0,0,0,0.092804325,0.186269856,3.11736997,0,0,0,1,0
11006,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.97246424,0.092804325,1.019785602,209.3659339,0.042534076,0,0,0,0.092804325,0.729802687,3.117390243,0,0,0,1,0
11007,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.988710392,0.092804325,1.014922339,209.3873044,0.0400985,0,0,0,0.092804325,0,3.117390243,0,0,0,1,0
11008,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.991814828,0.092804325,1.012215256,209.3607716,0.04320413,0,0,0,0.092804325,0.567872281,3.117406017,0,0,0,1,0
11009,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.977421742,0.092804325,1.019514507,209.4053881,0.037045874,0,0,0,0.092804325,0,3.117406017,0,0,0,1,0
11010,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.014166541,0.11299609,1.013413169,209.4147082,0.038882616,0,0,0,0.11299609,0,3.117406017,0,0,0,1,0
11011,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.986418999,0.092804325,1.019434816,209.4158599,0.042284275,0,0,0,0.092804325,0.072183216,3.117408022,0,0,0,1,0
11012,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.978514168,0.092804325,1.013425762,209.3836314,0.039521758,0,0,0,0.092804325,0.669853397,3.117426629,0,0,0,1,0
11013,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.015018573,0.11299609,1.012095698,209.3682308,0.03833282,0,0,0,0.11299609,0.388742772,3.117437427,0,0,0,1,0
11014,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.994934009,0.091072141,1.013253454,209.4092793,0.041824652,0,0,0,0.091072141,0,3.117437427,0,0,0,1,0
11015,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.999156631,0.091072141,1.013768691,209.4373405,0.037335084,0,0,0,0.091072141,0,3.117437427,0,0,0,1,0
11016,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.980676359,0.092804325,1.016934337,209.4337012,0.038719003,0,0,0,0.092804325,0.157965741,3.117441815,0,0,0,1,0
11017,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.982189364,0.092804325,1.012963044,209.4610983,0.040544355,0,0,0,0.092804325,0,3.117441815,0,0,0,1,0
11018,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.976161388,0.092804325,1.019665466,209.3966673,0.043408608,0,0,0,0.092804325,1.246436941,3.117476439,0,0,0,1,0
11019,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.982315278,0.092804325,1.012847303,209.4363972,0.039158117,0,0,0,0.092804325,0,3.117476439,0,0,0,1,0
11020,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.015689012,0.11299609,1.01916987,209.4010321,0.038185925,0,0,0,0.11299609,0.746205769,3.117497167,0,0,0,1,0
11021,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.001514257,0.091072141,1.019266772,209.4374236,0.040635907,0,0,0,0.091072141,0,3.117497167,0,0,0,1,0
11022,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.965447669,0.092804325,1.017783454,209.4249488,0.04208815,0,0,0,0.092804325,0.316164759,3.117505949,0,0,0,1,0
11023,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,1.019593004,0.180553964,1.01729639,209.4339405,0.03877539,0,0,0,0.180553964,0.019558195,3.117506492,0,0,0,1,0
11024,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,0,0,0,0,0,0.976919838,0.092804325,1.011228112,209.3699521,0.037362435,0,0,0,0.092804325,1.238512218,3.117540895,0,0,0,1,0
