Time [s],SP_AV1 [bar],SP_AV2 [mm],SP_AV3 [bar],Kp1 [N/A],Ki1 [N/A],Kd1 [N/A],Kp2 [N/A],Ki2 [N/A],Kd2 [N/A],Kp3 [N/A],Ki3 [N/A],Kd3 [N/A],S1fake [bar],S5fake [bar],S6fake [mm],AV1fake [%],AV2fake [%],AV3fake [%],S1real [bar],S2real [m3/h],S5real [bar],S6real [mm],S7real [m3/h],AV1real [%],AV2real [%],AV3real [%],QwIN [m3/h],QwOUT [m3/h],VwOUT [m3],Plant NORMALSTARTUP [1/0],Attack [1/0],Plant SHUTDOWN [1/0],Plant OFF [1/0],Plant RESTART [1/0]
6702,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.493087599,9.969707182,1.92,303.5205387,0.858,88.94375,34.03921569,100,9.969707182,10.2206251,1.854033792,0,1,0,0,0
6703,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501258764,9.974821352,1.92,303.5173237,0.858,89.4,33.98039216,100,9.974821352,10.03238571,1.854312469,0,1,0,0,0
6704,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.50113043,9.974797712,1.92,303.5205387,0.858,89.4,33.93137255,100,9.974797712,9.917233359,1.854587948,0,1,0,0,0
6705,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.500744463,9.974785253,1.92,303.520361,0.858,89.40625,33.87254902,100,9.974785253,9.977966959,1.854865114,0,1,0,0,0
6706,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.50182406,9.9747914,1.92,303.520162,0.858,89.40625,33.82352941,100,9.9747914,9.978354481,1.85514229,0,1,0,0,0
6707,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.503280137,9.974660155,1.92,303.520162,0.858,89.4125,33.76470588,100,9.974660155,9.974660155,1.855419364,0,1,0,0,0
6708,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.503617032,9.975485651,1.92,303.520162,0.858,89.4125,33.70588235,100,9.975485651,9.975485651,1.855696461,0,1,0,0,0
6709,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.494547977,9.975596367,1.92,303.520162,0.858,89.41875,33.65686275,100,9.975596367,9.975596367,1.855973561,0,1,0,0,0
6710,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.49351523,9.969745965,1.92,303.520162,0.858,88.94375,33.59803922,100,9.969745965,9.969745965,1.856250498,0,1,0,0,0
6711,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501613913,9.974889595,1.92,303.5169471,0.858,89.4,33.54901961,100,9.974889595,10.03245216,1.856529177,0,1,0,0,0
6712,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501336209,9.974905961,1.92,303.520162,0.858,89.40625,33.49019608,100,9.974905961,9.917343398,1.856804659,0,1,0,0,0
6713,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.500956072,9.974946929,1.92,303.520162,0.858,89.40625,33.43137255,100,9.974946929,9.974946929,1.857081741,0,1,0,0,0
6714,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502024088,9.974857142,1.92,303.520162,0.858,89.4125,33.38235294,100,9.974857142,9.974857142,1.85735882,0,1,0,0,0
6715,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.503442231,9.974733938,1.92,303.5154149,0.858,89.4125,33.32352941,100,9.974733938,10.05973044,1.857638257,0,1,0,0,0
6716,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.50374695,9.975565267,1.92,303.5154149,0.858,89.4125,33.2745098,100,9.975565267,9.975565267,1.857915356,0,1,0,0,0
6717,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.494665252,9.975677878,1.92,303.5154149,0.858,89.41875,33.21568627,100,9.975677878,9.975677878,1.858192459,0,1,0,0,0
6718,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.493616782,9.96982302,1.92,303.5154149,0.858,88.94375,33.15686275,100,9.96982302,9.96982302,1.858469398,0,1,0,0,0
6719,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501699053,9.974952546,1.92,303.5122,0.858,89.4,33.10784314,100,9.974952546,10.03251511,1.858748079,0,1,0,0,0
6720,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501408523,9.974968447,1.92,303.5154149,0.858,89.40625,33.04901961,100,9.974968447,9.917405884,1.859023563,0,1,0,0,0
6721,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501018785,9.975007532,1.92,303.5154149,0.858,89.40625,33,100,9.975007532,9.975007532,1.859300646,0,1,0,0,0
6722,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502077708,9.974914576,1.92,303.5177441,0.858,89.4125,32.94117647,100,9.974914576,9.93321041,1.859576569,0,1,0,0,0
6723,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.503487862,9.974787359,1.92,303.5177441,0.858,89.4125,32.88235294,100,9.974787359,9.974787359,1.859853646,0,1,0,0,0
6724,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.494302508,9.975614749,1.92,303.5177441,0.858,89.41875,32.83333333,100,9.975614749,9.975614749,1.860130746,0,1,0,0,0
6725,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.493118173,9.969741605,1.92,303.5177441,0.858,88.94375,32.7745098,100,9.969741605,9.969741605,1.860407684,0,1,0,0,0
6726,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501284892,9.974853976,1.92,303.5104756,0.858,89.4,32.7254902,100,9.974853976,10.10499597,1.860688378,0,1,0,0,0
6727,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501152756,9.974828383,1.92,303.5136906,0.858,89.4,32.66666667,100,9.974828383,9.91726403,1.860963858,0,1,0,0,0
6728,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.500763572,9.974814018,1.92,303.5134861,0.858,89.40625,32.60784314,100,9.974814018,9.978475576,1.861241037,0,1,0,0,0
6729,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501840416,9.974818461,1.92,303.5134861,0.858,89.40625,32.55882353,100,9.974818461,9.974818461,1.861518116,0,1,0,0,0
6730,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.503294123,9.974685746,1.92,303.5134861,0.858,89.4125,32.5,100,9.974685746,9.974685746,1.86179519,0,1,0,0,0
6731,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.503628995,9.975509769,1.92,303.5134861,0.858,89.4125,32.45098039,100,9.975509769,9.975509769,1.862072288,0,1,0,0,0
6732,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.494558213,9.975619068,1.92,303.5134861,0.858,89.41875,32.39215686,100,9.975619068,9.975619068,1.862349388,0,1,0,0,0
6733,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.493523987,9.969767338,1.92,303.510563,0.858,88.94375,32.33333333,100,9.969767338,10.02210524,1.86262778,0,1,0,0,0
6734,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501621403,9.974909736,1.92,303.5050905,0.858,89.4,32.31372549,100,9.974909736,10.07289447,1.862907583,0,1,0,0,0
6735,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501342617,9.974924949,1.92,303.5083055,0.858,89.40625,32.21568627,100,9.974924949,9.917360596,1.863183065,0,1,0,0,0
6736,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.500961554,9.974964816,1.92,303.5083055,0.858,89.40625,32.17647059,100,9.974964816,9.974964816,1.863460147,0,1,0,0,0
6737,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502028777,9.97487399,1.92,303.5083055,0.858,89.4125,32.11764706,100,9.97487399,9.97487399,1.863737227,0,1,0,0,0
6738,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.503446242,9.97474981,1.92,303.5083055,0.858,89.4125,32.05882353,100,9.97474981,9.97474981,1.864014304,0,1,0,0,0
6739,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.494266894,9.975580222,1.92,303.4999858,0.858,89.41875,32.03921569,100,9.975580222,10.12454388,1.864295541,0,1,0,0,0
6740,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.493087607,9.969708459,1.92,303.4999858,0.858,88.94375,31.97058824,100,9.969708459,9.969708459,1.864572477,0,1,0,0,0
6741,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.50125877,9.974822555,1.92,303.5004599,0.858,89.4,31.92156863,100,9.974822555,9.966333827,1.86484932,0,1,0,0,0
6742,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501130436,9.974798845,1.92,303.4999858,0.858,89.4,31.8627451,100,9.974798845,9.983287573,1.865126633,0,1,0,0,0
6743,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.500744468,9.974786321,1.92,303.4999858,0.858,89.40625,31.81372549,100,9.974786321,9.974786321,1.865403711,0,1,0,0,0
6744,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501824064,9.974792406,1.92,303.4999858,0.858,89.40625,31.75490196,100,9.974792406,9.974792406,1.865680788,0,1,0,0,0
6745,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.50328014,9.974661103,1.92,303.4999858,0.858,89.4125,31.69607843,100,9.974661103,9.974661103,1.865957862,0,1,0,0,0
6746,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.503617035,9.975486544,1.92,303.4999858,0.858,89.4125,31.64705882,100,9.975486544,9.975486544,1.866234959,0,1,0,0,0
6747,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.49454798,9.975597209,1.92,303.4999858,0.858,89.41875,31.58823529,100,9.975597209,9.975597209,1.866512059,0,1,0,0,0
6748,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.493515232,9.969746758,1.92,303.4970466,0.858,88.94375,31.53921569,100,9.969746758,10.02237293,1.866790458,0,1,0,0,0
6749,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501613915,9.974890342,1.92,303.4975207,0.858,89.4,31.48039216,100,9.974890342,9.966401614,1.867067303,0,1,0,0,0
6750,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501336211,9.974906665,1.92,303.4970466,0.858,89.40625,31.43137255,100,9.974906665,9.983395393,1.867344619,0,1,0,0,0
6751,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.500956073,9.974947592,1.92,303.4970466,0.858,89.40625,31.37254902,100,9.974947592,9.974947592,1.867621701,0,1,0,0,0
6752,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502024089,9.974857767,1.92,303.4970466,0.858,89.4125,31.32352941,100,9.974857767,9.974857767,1.867898781,0,1,0,0,0
6753,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.503442232,9.974734526,1.92,303.4970466,0.858,89.4125,31.26470588,100,9.974734526,9.974734526,1.868175857,0,1,0,0,0
6754,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.494263463,9.975565821,1.92,303.4970466,0.858,89.41875,31.21568627,100,9.975565821,9.975565821,1.868452956,0,1,0,0,0
6755,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.493084672,9.969694889,1.92,303.4970466,0.858,88.94375,31.15686275,100,9.969694889,9.969694889,1.868729892,0,1,0,0,0
6756,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.50125626,9.974809771,1.92,303.4975207,0.858,89.4,31.10784314,100,9.974809771,9.966321043,1.869006734,0,1,0,0,0
6757,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501128288,9.974786801,1.92,303.4970466,0.858,89.4,31.04901961,100,9.974786801,9.983275529,1.869284047,0,1,0,0,0
6758,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.500742631,9.974774974,1.92,303.4970466,0.858,89.40625,31,100,9.974774974,9.974774974,1.869561124,0,1,0,0,0
6759,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501822492,9.974781715,1.92,303.4970466,0.858,89.40625,30.94117647,100,9.974781715,9.974781715,1.869838201,0,1,0,0,0
6760,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.503278795,9.974651031,1.92,303.4970466,0.858,89.4125,30.89215686,100,9.974651031,9.974651031,1.870115275,0,1,0,0,0
6761,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.503615885,9.975477054,1.92,303.4970466,0.858,89.4125,30.83333333,100,9.975477054,9.975477054,1.870392372,0,1,0,0,0
6762,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.494546996,9.975588268,1.92,303.4970466,0.858,89.41875,30.7745098,100,9.975588268,9.975588268,1.870669471,0,1,0,0,0
6763,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.49351439,9.969738335,1.92,303.4970466,0.858,88.94375,30.7254902,100,9.969738335,9.969738335,1.870946408,0,1,0,0,0
6764,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501613195,9.974882406,1.92,303.4975207,0.858,89.4,30.66666667,100,9.974882406,9.966393678,1.871223253,0,1,0,0,0
6765,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501335595,9.974899188,1.92,303.4970466,0.858,89.40625,30.61764706,100,9.974899188,9.983387916,1.871500569,0,1,0,0,0
6766,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.500955546,9.974940547,1.92,303.4970466,0.858,89.40625,30.55882353,100,9.974940547,9.974940547,1.871777651,0,1,0,0,0
6767,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502023638,9.97485113,1.92,303.4970466,0.858,89.40625,30.50980392,100,9.97485113,9.97485113,1.87205473,0,1,0,0,0
6768,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.503441846,9.974728273,1.92,303.4970466,0.858,89.4125,30.45098039,100,9.974728273,9.974728273,1.872331806,0,1,0,0,0
6769,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.503746621,9.97555993,1.92,303.4970466,0.858,89.4125,30.40196078,100,9.97555993,9.97555993,1.872608905,0,1,0,0,0
6770,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.494664971,9.97567285,1.92,303.4909682,0.858,89.41875,30.34313725,100,9.97567285,10.08450618,1.87288903,0,1,0,0,0
6771,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.493616541,9.969818283,1.92,303.3761166,0.858,88.94375,30.34313725,100,9.969818283,12.02622827,1.873223092,0,1,0,0,0
6772,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501698847,9.974948083,1.92,303.278583,0.858,89.4,30.35294118,100,9.974948083,11.72128047,1.873548683,0,1,0,0,0
6773,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501408347,9.974964242,1.92,303.1987445,0.858,89.40625,30.30392157,100,9.974964242,11.40446708,1.873865474,0,1,0,0,0
6774,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501018635,9.97500357,1.92,303.1034662,0.858,89.40625,30.32352941,100,9.97500357,11.68095497,1.874189945,0,1,0,0,0
6775,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502077579,9.974910844,1.92,303.0427488,0.858,89.4125,30.2745098,100,9.974910844,11.06205171,1.874497224,0,1,0,0,0
6776,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.503487752,9.974783843,1.92,303.0210411,0.858,89.4125,30.24509804,100,9.974783843,10.36345872,1.874785098,0,1,0,0,0
6777,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.494302414,9.975611436,1.92,303.0155765,0.858,89.41875,30.18627451,100,9.975611436,10.07345472,1.875064916,0,1,0,0,0
6778,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.493118092,9.969738483,1.92,303.0155765,0.858,88.94375,30.1372549,100,9.969738483,9.969738483,1.875341853,0,1,0,0,0
6779,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501284823,9.974851035,1.92,303.0160506,0.858,89.4,30.08823529,100,9.974851035,9.966362307,1.875618696,0,1,0,0,0
6780,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501152697,9.974825612,1.92,303.0155765,0.858,89.4,30.04901961,100,9.974825612,9.98331434,1.875896011,0,1,0,0,0
6781,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.500763521,9.974811407,1.92,303.0155765,0.858,89.40625,30,100,9.974811407,9.974811407,1.876173089,0,1,0,0,0
6782,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501840373,9.974816001,1.92,303.0155765,0.858,89.40625,29.95098039,100,9.974816001,9.974816001,1.876450167,0,1,0,0,0
6783,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.503294086,9.974683429,1.92,303.0155765,0.858,89.4125,29.90196078,100,9.974683429,9.974683429,1.876727242,0,1,0,0,0
6784,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.503628963,9.975507586,1.92,303.0155765,0.858,89.4125,29.8627451,100,9.975507586,9.975507586,1.877004339,0,1,0,0,0
6785,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.494558186,9.975617012,1.92,303.0155765,0.858,89.41875,29.81372549,100,9.975617012,9.975617012,1.877281439,0,1,0,0,0
6786,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.493523963,9.9697654,1.92,303.0155765,0.858,88.94375,29.76470588,100,9.9697654,9.9697654,1.877558377,0,1,0,0,0
6787,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501621384,9.97490791,1.92,303.0160506,0.858,89.4,29.71568627,100,9.97490791,9.966419182,1.877835222,0,1,0,0,0
6788,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.5013426,9.974923228,1.92,303.0155765,0.858,89.40625,29.67647059,100,9.974923228,9.983411956,1.878112539,0,1,0,0,0
6789,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.500961539,9.974963195,1.92,303.0155765,0.858,89.40625,29.62745098,100,9.974963195,9.974963195,1.878389622,0,1,0,0,0
6790,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502028765,9.974872463,1.92,303.0151828,0.858,89.4125,29.57843137,100,9.974872463,9.981921634,1.878666897,0,1,0,0,0
6791,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.503446232,9.974748372,1.92,303.0151828,0.858,89.4125,29.52941176,100,9.974748372,9.974748372,1.878943974,0,1,0,0,0
6792,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.494266885,9.975578867,1.92,303.0151828,0.858,89.41875,29.49019608,100,9.975578867,9.975578867,1.879221073,0,1,0,0,0
6793,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.493087599,9.969707182,1.92,303.0134269,0.858,88.94375,29.44117647,100,9.969707182,10.00114645,1.879498883,0,1,0,0,0
6794,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501258764,9.974821352,1.92,303.0139009,0.858,89.4,29.39215686,100,9.974821352,9.966334415,1.879775725,0,1,0,0,0
6795,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.50113043,9.974797712,1.92,302.9872798,0.858,89.4,29.34313725,100,9.974797712,10.45144667,1.880066043,0,1,0,0,0
6796,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.500744463,9.974785253,1.92,302.9817946,0.858,89.40625,29.30392157,100,9.974785253,10.07299738,1.880345849,0,1,0,0,0
6797,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.50182406,9.9747914,1.92,303.0036712,0.858,89.40625,29.25490196,100,9.9747914,9.583092384,1.880612046,0,1,0,0,0
6798,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.503280137,9.974660155,1.92,302.9795926,0.858,89.4125,29.20588235,100,9.974660155,10.40578583,1.880901095,0,1,0,0,0
6799,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.503617032,9.975485651,1.92,303.0395716,0.858,89.4125,29.12745098,100,9.975485651,8.901565789,1.881148361,0,1,0,0,0
6800,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.494547977,9.975596367,1.92,302.9905423,0.858,89.41875,29.11764706,100,9.975596367,10.85346261,1.881449846,0,1,0,0,0
6801,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.49351523,9.969745965,1.92,302.9795926,0.858,88.94375,29.06862745,100,9.969745965,10.16579959,1.881732229,0,1,0,0,0
6802,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501613913,9.974889595,1.92,303.0400457,0.858,89.4,28.99019608,100,9.974889595,8.892481005,1.881979243,0,1,0,0,0
6803,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.501336209,9.974905961,1.92,302.9905423,0.858,89.40625,28.98039216,100,9.974905961,10.86126093,1.882280944,0,1,0,0,0
6804,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.500956072,9.974946929,1.92,302.9795926,0.858,89.40625,28.92156863,100,9.974946929,10.17100055,1.882563472,0,1,0,0,0
6805,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.502024088,9.974857142,1.92,303.0395716,0.858,89.4125,28.85294118,100,9.974857142,8.90093728,1.882810721,0,1,0,0,0
6806,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.503442231,9.974733938,1.92,302.9905423,0.858,89.4125,28.84313725,100,9.974733938,10.85260018,1.883112182,0,1,0,0,0
6807,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.50374695,9.975565267,1.92,302.9795926,0.858,89.4125,28.78431373,100,9.975565267,10.17161889,1.883394727,0,1,0,0,0
6808,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.494665252,9.975677878,1.92,303.0395716,0.858,89.41875,28.70588235,100,9.975677878,8.901758016,1.883641998,0,1,0,0,0
6809,5.5,299.982,1.3,0.8,0.4,0,1.7,0.7,0.1,1,0.7,0,0,1.2,0,0,0,0,5.493616782,9.96982302,1.92,302.9905423,0.858,88.94375,28.69607843,100,9.96982302,10.84768926,1.883943322,0,1,0,0,0
